Listing Site Data[Product Name],Listing Site Data[Categories],Listing Site Data[Average Position],Listing Site Data[Clicks],Listing Site Data[Leads],Listing Site Data[Money Spent ($)],Listing Site Data[Channel],Listing Site Data[Location],Listing Site Data[Prospects],Listing Site Data[Paid],Listing Site Data[Paid Date],Listing Site Data[Date of report],Listing Site Data[Month],Listing Site Data[monthno],Listing Site Data[Monthrank],Listing Site Data[weekenddate],Listing Site Data[weeknum],Listing Site Data[weekstartdate],Listing Site Data[weekrank]
"Omnify","Class Registration","2","2","1","17.5","Capterra","CANADA","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","1","2","1","10.5","Capterra","SINGAPORE","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","6","2","1","11.5","Capterra","AUSTRALIA","1","0","","14-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Membership Management","9","2","1","21.5","Capterra","CANADA","","0","","18-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Reservations","9","2","2","20.5","Capterra","UNITED STATES","2","0","","19-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Reservations","7","2","2","18.5","GetApp","UNITED STATES","","0","","19-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Membership Management","66","2","1","4","Capterra","UNITED STATES","1","0","","29-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Reservations","1","2","1","7.5","GetApp","SINGAPORE","1","0","","02-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Membership Management","4","2","1","20.5","GetApp","UNITED KINGDOM","","0","","05-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Membership Management","12","2","1","22.5","GetApp","UNITED STATES","","0","","05-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Scheduling","1","2","1","11","Capterra","SINGAPORE","","0","","07-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","7","01-02-2021 0:00:00","17"
"Omnify","Scheduling","10","2","1","19","Capterra","UNITED STATES","","0","","09-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Scheduling","10","2","1","20.5","Capterra","UNITED STATES","","0","","10-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Reservations","5","2","1","21","GetApp","UNITED STATES","1","0","","05-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Reservations","10","2","1","21.5","Capterra","UNITED STATES","1","0","","08-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Reservations","5","2","1","21","GetApp","UNITED STATES","","0","","09-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Class Registration","7","2","2","23","Capterra","UNITED STATES","","0","","10-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Class Registration","6.5","2","1","23","Capterra","UNITED STATES","1","0","","12-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Scheduling","71","2","1","4","GetApp","UNITED STATES","","0","","16-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","9","2","2","21.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","4","2","1","20.8","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","16","2","1","20.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","5","2","2","20.5","GetApp","UNITED STATES","","0","","04-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Membership Management","1","2","1","20.5","Capterra","SINGAPORE","","0","","04-06-2021 0:00:00","Jun","6","10","30-05-2021 0:00:00","23","31-05-2021 0:00:00","26"
"Omnify","Membership Management","1","2","1","20.5","Capterra","SINGAPORE","1","0","","04-08-2021 0:00:00","Aug","8","12","01-08-2021 0:00:00","32","02-08-2021 0:00:00","28"
"Omnify","Swim School","6","2","1","26.5","Capterra","UNITED STATES","","0","","04-09-2021 0:00:00","Sep","9","13","29-08-2021 0:00:00","36","30-08-2021 0:00:00","29"
"Omnify","Membership Management","25","2","1","20","Capterra","UNITED STATES","","0","","04-10-2021 0:00:00","Oct","10","14","03-10-2021 0:00:00","41","04-10-2021 0:00:00","30"
"Omnify","Fitness","2","2","1","22.5","Capterra","UNITED STATES","1","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","25","2","1","20.5","Capterra","UNITED STATES","1","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","2","1","20.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","9","2","1","24.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","1","2","1","20.5","Capterra","SINGAPORE","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","9","2","1","24.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","13","3","","6","GetApp","AUSTRALIA","","0","","25-10-2020 0:00:00","Oct","10","2","18-10-2020 0:00:00","44","19-10-2020 0:00:00","2"
"Omnify","Membership Management","6.67","3","","28.5","Capterra","AUSTRALIA","","0","","29-10-2020 0:00:00","Oct","10","2","25-10-2020 0:00:00","44","26-10-2020 0:00:00","3"
"Omnify","Membership Management","7","3","","21.75","Capterra","UNITED KINGDOM","","0","","31-10-2020 0:00:00","Oct","10","2","25-10-2020 0:00:00","44","26-10-2020 0:00:00","3"
"Omnify","Membership Management","10","6","","108","Capterra","UNITED STATES","","0","","02-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Membership Management","5.67","3","","54","Capterra","UNITED STATES","","0","","04-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Membership Management","14","3","","54","Capterra","UNITED STATES","","0","","07-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Membership Management","10.67","3","","54","Capterra","UNITED STATES","","0","","08-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","46","02-11-2020 0:00:00","4"
"Omnify","Reservations","1","5","","77.5","Capterra","UNITED STATES","","0","","09-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Reservations","1.5","4","","62","Capterra","UNITED STATES","","0","","10-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","1","11","","82.5","Capterra","AUSTRALIA","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","1","80","1","1460","Capterra","UNITED STATES","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","1","34","","314.5","Capterra","UNITED KINGDOM","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","1","14","","189","Capterra","CANADA","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Reservations","9","3","","12.75","GetApp","UNITED STATES","","0","","12-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Reservations","10","3","","30.75","Capterra","UNITED STATES","","0","","13-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Dance Studio","1","3","","6.75","GetApp","SINGAPORE","","0","","16-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Fitness","15.67","3","","16","GetApp","UNITED STATES","","0","","17-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Reservations","12.29","7","","108.5","Capterra","UNITED STATES","","0","","23-11-2020 0:00:00","Nov","11","3","22-11-2020 0:00:00","48","23-11-2020 0:00:00","7"
"Omnify","Reservations","3","6","","93","Capterra","UNITED STATES","","0","","24-11-2020 0:00:00","Nov","11","3","22-11-2020 0:00:00","48","23-11-2020 0:00:00","7"
"Omnify","Membership Management","9.83","6","","55.5","Capterra","UNITED KINGDOM","","0","","30-11-2020 0:00:00","Nov","11","3","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Reservations","5","3","","31.5","GetApp","UNITED STATES","","0","","02-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Class Registration","7.33","3","","30.75","Capterra","UNITED STATES","","0","","04-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Class Registration","1","3","1","15.75","Capterra","UNITED KINGDOM","","0","","07-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","5","3","","34.5","GetApp","UNITED STATES","","0","","07-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","8","3","","22.5","GetApp","UNITED KINGDOM","","0","","08-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Coaching","3.67","3","","22.5","Capterra","UNITED STATES","","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Parks and Recreation","4","4","","25","GetApp","CANADA","","0","","11-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","5.33","3","","33.5","Capterra","UNITED STATES","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Membership Management","8","3","","30","Capterra","AUSTRALIA","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","5","3","","7.5","GetApp","AUSTRALIA","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","1","4","","13","GetApp","SINGAPORE","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","6.5","4","1","41","Capterra","UNITED STATES","1","0","","17-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Coaching","4","3","","21.75","Capterra","UNITED STATES","","0","","18-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Membership Management","12","3","","30.75","GetApp","UNITED STATES","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","10","4","","24","Capterra","UNITED KINGDOM","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","1","3","","25.5","Capterra","CANADA","","0","","22-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","9.33","3","","17.25","Capterra","AUSTRALIA","","0","","22-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","3","3","","12.75","Capterra","SINGAPORE","","0","","22-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","10","7","","42","Capterra","UNITED KINGDOM","","0","","22-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","8.75","4","","23","Capterra","AUSTRALIA","","0","","23-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","3","4","","17","Capterra","SINGAPORE","","0","","23-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","10","4","","24","Capterra","UNITED KINGDOM","","0","","23-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","10","4","","41","Capterra","UNITED STATES","","0","","23-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","10","21","1","215.25","Capterra","UNITED STATES","1","0","","24-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Coaching","5","3","","21.75","Capterra","UNITED STATES","","0","","27-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","53","21-12-2020 0:00:00","11"
"Omnify","Scheduling","3","3","","12.75","Capterra","SINGAPORE","","0","","27-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","53","21-12-2020 0:00:00","11"
"Omnify","Fitness","7","4","","48","Capterra","UNITED STATES","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Fitness","3","3","","15.75","GetApp","UNITED KINGDOM","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Membership Management","8.67","3","","30.75","Capterra","UNITED KINGDOM","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Scheduling","10","3","","18","Capterra","UNITED KINGDOM","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Membership Management","14.67","3","","32.25","Capterra","UNITED STATES","","0","","29-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Scheduling","3","3","","12.75","Capterra","SINGAPORE","","0","","29-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Membership Management","6.67","3","","24","Capterra","AUSTRALIA","","0","","30-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Membership Management","8","3","","30.45","Capterra","UNITED KINGDOM","","0","","30-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Scheduling","9","3","","18","Capterra","UNITED KINGDOM","","0","","30-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Reservations","5","3","","31.5","GetApp","UNITED STATES","","0","","03-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","2","28-12-2020 0:00:00","12"
"Omnify","Scheduling","3","4","","17","Capterra","SINGAPORE","","0","","03-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","2","28-12-2020 0:00:00","12"
"Omnify","Scheduling","3","3","1","12.75","Capterra","SINGAPORE","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","8","","42","Capterra","SINGAPORE","","0","","05-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","8","3","","29.25","Capterra","UNITED STATES","","0","","05-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Membership Management","1","3","","34.5","GetApp","AUSTRALIA","","0","","06-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","5","","26.25","Capterra","SINGAPORE","","0","","06-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","16","3","","15.75","GetApp","UNITED STATES","","0","","06-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","6","","31.5","Capterra","SINGAPORE","","0","","07-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","8","5","","33.75","Capterra","UNITED KINGDOM","","0","","07-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","8","5","","33.75","Capterra","UNITED KINGDOM","","0","","08-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","6","","31.5","Capterra","SINGAPORE","","0","","09-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","7.25","4","","27","Capterra","UNITED KINGDOM","","0","","09-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","8","","42","Capterra","SINGAPORE","","0","","10-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","3","04-01-2021 0:00:00","13"
"Omnify","Scheduling","8","4","","27","Capterra","UNITED KINGDOM","","0","","10-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","3","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","3","","15.75","Capterra","SINGAPORE","","0","","11-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","8","10","1","67.5","Capterra","UNITED KINGDOM","1","0","","11-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Class Registration","8","4","1","49","Capterra","UNITED STATES","1","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","1","9","1","47.25","Capterra","SINGAPORE","1","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","8","5","1","33.75","Capterra","UNITED KINGDOM","1","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Parks and Recreation","","","1","","Capterra","UNITED STATES","1","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Membership Management","10","3","","32.25","Capterra","CANADA","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Membership Management","17.33","3","1","39.75","Capterra","UNITED STATES","1","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","10","6","","61.5","Capterra","UNITED STATES","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","7","4","2","37","GetApp","UNITED STATES","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","7","4","","27","Capterra","UNITED KINGDOM","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Membership Management","10","3","","43.5","Capterra","UNITED KINGDOM","","0","","14-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","1","6","","31.5","Capterra","SINGAPORE","","0","","14-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
